"accept_credit_cards","caters","delivery","good_for_groups","good_for_kids","has_tv","outdoor_seating","parking","take_out","takes_reservations","waiter_service","wheelchair_accessible","romantic","intimate","classy","hipster","divey","touristy","trendy","upscale","casual","dessert","latenight","lunch","dinner","breakfast","brunch","review_count","price_range","alcohol","attire","noise_level","wifi","city","name","business_id","stars"
"1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",79,2,"full_bar","casual","average","no","Phoenix","Mayuri Palace","4al-jj2H4VAbTx08jKGPVw",3.5
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,1,"none","casual","very_loud","no","Tempe","Subway","4QoxJaVfDPKF5zV2brPDGg",4.5
"1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","average","no","Scottsdale","Big D's","5w0zSOvTqR9sC5Xvo8nbBA",4.5
"1","1","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",13,1,"none","casual","quiet","no","Scottsdale","The Corner Deli","iEJci7SgW1MXsAPN2G-6TQ",4
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0",12,1,"none","casual","loud","free","Phoenix","Wendy's","7fJgNpljbi1d7wjdsPcPcw",2.5
"1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",107,1,"beer_and_wine","casual","quiet","free","Phoenix","Song Lynn","3zn5yjALes8-fxLvpO7_-A",4
"1","1","0","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",13,1,"none","casual","average","no","Phoenix","Dragon Chinese Restaurant","t6lvhOMRI0_AJrEqA7cd3g",4
"1","1","1","1","1","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,2,"beer_and_wine","casual","very_loud","paid","Mesa","Steaks R US","jqGb_E1kpR2izyQGNmZ6Sw",3.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",237,2,"beer_and_wine","casual","average","free","Tempe","Original ChopShop Co.","eEU1XtdASLqdAGKg0QDNdg",4
"1","0","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",206,2,"beer_and_wine","casual","average","no","Phoenix","The Attic","pVnUE5EeIaIbjXzaH7sLyw",4
"1","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",166,3,"full_bar","casual","average","no","Scottsdale","Virtf9","y-7MgH1zwW3vagfSLlmZUw",4.5
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1.03173720823841,"none","casual","average","no","Phoenix","Subway","sbZx62E3iv99DZB5EXxWqw",2.5
"1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,1,"full_bar","casual","quiet","no","Phoenix","Zorfs","I6lnbOahIb_2SxdcuDOuzQ",2.5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",261,2,"full_bar","casual","average","free","Gilbert","La Ristra","3EAF9e45FH01odIIglru3g",4
"1","0","1","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1",12,2,"full_bar","casual","quiet","free","Mesa","Cafe Azul","IV7joPgmc6yg0WDNKh0SVg",3.5
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",13,1,"none","casual","quiet","no","Phoenix","Taco Bell","rr44srj5pxejML-W1Wx0IA",2.5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",55,2,"beer_and_wine","casual","average","no","Phoenix","Pezzano's Pizza","xr2szu7jYIWbj4tlKef61w",4
"1","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",8,2,"none","casual","quiet","no","Peoria","Carnivore Peri Peri Grill","dHDJmPf0SIkL3ZJ8mpHffQ",1.5
"1","1","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",49,1,"none","casual","quiet","no","Phoenix","Waldo's BBQ Express","ljx5LTH8Ksl_KoyYZlyH8Q",4
"1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",10,2,"full_bar","casual","loud","no","Phoenix","Jake's Sports Bar and Grill","9POSNBQpkDxcOlbxSp6-4Q",3.5
"1","1","1","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",62,1,"none","casual","average","no","Scottsdale","Potbelly Sandwich Shop","2GIfUchYadO_ulge3B6nlA",4
"1","1","1","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",40,1,"none","casual","average","no","Gilbert","Burrito Express","KPUx1NfJTEjWuAVPCsjlYg",3
"1","1","1","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",6,2,"beer_and_wine","casual","average","no","Tempe","Bombay Palace","vXNrH3IRs_51_mvmsfMNWA",3.5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",43,2,"full_bar","casual","average","free","Phoenix","Cafe At Desert Ridge","KgbCo7ZDFc5bY7w09PReGQ",4
"1","1","0","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",135,2,"none","casual","average","free","Scottsdale","Basil & Garlic Bistro","_INaOLXnLK4cvX32CowuKw",4.5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",6,1,"none","casual","average","no","Mesa","Jean's Itsy Bitsy Diner","Nkv5TGu9HIOD-jjzfVD9fw",4.5
"1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",35,1,"none","casual","average","free","Phoenix","Goodcents Subs & Pastas","ff_QnODW0vqNWZPSTVQTsQ",4
"1","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",36,1,"none","casual","quiet","free","Phoenix","White Cup Coffee","Hi1eTIyZ9QA3RATHrVVl7g",4.5
"1","0","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",7,1,"none","casual","very_loud","no","Mesa","Domino's Pizza","h_xqWYEkZJAWtt4XqN_zcQ",2.5
"1","1","0","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",17,1,"none","casual","very_loud","free","Phoenix","Donna's Bakery Cafe","kehNBL2Kz56mHZk8o8jG0w",3
"1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0",13,1,"full_bar","casual","quiet","paid","Phoenix","Empire Cafe","YZnpM9gWRIKAZmlzPDBvDw",3.5
"1","1","0","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",15,1,"none","casual","average","no","Phoenix","Panini Bread and Grill","oR7pfPCV5UAh8hahzFjnaA",5
"1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,2,"full_bar","casual","quiet","free","Phoenix","Spice Restaurant","ejcnzdNMYQpohnnhLPLtLw",3
"1","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0",24,1,"none","casual","average","no","Phoenix","The Great Pho King Food Truck","EDIhEegxgXva7jWoJzL1FA",3
"1","1","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,2,"none","casual","quiet","free","Scottsdale","City Market Deli & Catering","jF4HlY9D4lUZxNcIUtNG3Q",3.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1",6,2,"none","casual","average","no","Phoenix","One Eighty Q","-nVb-85KJk5G14cON3gM6w",4.5
"1","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0",55,1,"none","casual","average","no","Glendale","Angelina's Fry Bread","aAG5kJU_8t9QS_pEXPI7sw",4.5
"1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",6,1,"none","casual","average","no","Phoenix","Golden Panda","pa_Ft6pLLWo-w_iopBsu0g",4
"1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26,1,"none","casual","quiet","free","Phoenix","Authentic Ethio African","C4WKOmFlw9UHTe6AYaC_ig",4.5
"1","1","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","0","1","0","1","1","1","0","0","1","0",6,1,"none","casual","quiet","free","Phoenix","Subway","ITyAEjIw9ekv0wXpGHQF1Q",3.5
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",9,1,"none","casual","quiet","no","Scottsdale","Papa Murphy's","MNXnay3Dsb-lDMYsvQgimg",3.5
"1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11,1,"none","casual","quiet","no","Phoenix","Villa Italian Kitchen","ekHwmWNXW6etO4m1ZPWZ_w",2
"1","0","0","1","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",21,1,"none","casual","very_loud","no","Scottsdale","Bogeys Grill","IeYRnFUquMjehUTwXsZ5Vg",4
"1","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0",34,1,"none","casual","average","no","San Tan Valley","Los Favoritos","pJ7U2sG9kPauu2FLWKX4QQ",3
"1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",96,1,"none","casual","average","no","Phoenix","Tacos Kissi","dgARnB68TOefhXvfV4iRdA",4.5
"1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",85,2,"full_bar","casual","average","free","Anthem","The Tennessee Grill","pVfPL31ddoBZCW190rZXfA",4
"1","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",87,1,"none","casual","average","no","Phoenix","The Habit Burger Grill","g4tY0hSv_dzJQPUbdLOyPg",4
"1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",91,1,"none","casual","average","no","Phoenix","America's Taco Shop","8jo2gkJRkQFJsKm7g0EQ6Q",2.5
"1","0","0","1","0","1","1","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",28,1,"full_bar","casual","average","no","Phoenix","Shenanigans Bar & Grill","HmieoxfEuZT91ojxluadZg",3.5
"1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",42,2,"full_bar","casual","quiet","no","Casa Grande","Feli's Cuban Kitchen","TiO1u_VYeujfFSldjWvIjw",4.5
"1","1","1","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",21,2,"none","casual","quiet","free","Phoenix","Pizza & Krispy Krunchy Chicken","0BXtWaDWN6Lh7T8mbbZniw",2.5
"1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",38,1,"beer_and_wine","casual","average","free","Mesa","Barro's Pizza","Adjy6wjncsbWpRMo5-FlbQ",3.5
"1","1","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",389,2,"full_bar","casual","loud","free","Scottsdale","Cold Beers & Cheeseburgers","aLMStInNBczJKtIJFMlwJA",3.5
"1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1",25,1,"none","casual","loud","no","Mesa","Sahara Express","0HIOVPAD0NngfT1_zrUh5w",5
"1","1","0","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5,1,"none","casual","average","no","Phoenix","Julioberto's Mexican Food","BNury45AhBIxRloAkqZjCA",2
"1","1","0","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",5,2,"none","casual","quiet","free","Sun City","Memo's Bistro","-W0jwQWW6xx2K0f6ZnmefA",4.5
"1","0","0","1","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,2,"full_bar","casual","loud","free","Laveen","24/7 Coffee Shop","b_DxOFwxbEf5wHz3kbJgeQ",3
"1","1","0","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",9,2,"full_bar","casual","average","no","Phoenix","Time Square","eWiNE7Y8BIpvApHz4uviLw",5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",96,2,"full_bar","casual","loud","free","Phoenix","Coach's Corner Grill","6R64RobXc6wzbKHmZtGo_A",4
"1","1","1","0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0",30,1,"none","casual","average","no","Phoenix","Amelios Pizza & More","6dBsmlgIZhpYG4OL6J5mWA",2.5
"1","1","1","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",25,2,"full_bar","casual","average","free","Chandler","NASHA Indian Cuisine","KYYfF5VClcr1imBCDrm9kg",4
"1","1","0","1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0",10,3,"full_bar","casual","average","no","Phoenix","Trattoria Bianco","IZxdigPOncvAcqrFWB9wpQ",4
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",13,1.54900466339319,"none","casual","average","no","Gilbert","Macedo's Deli & Pizza","X8sBCQiEVKR5COt453H-qQ",3.5
"1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",203,1,"none","casual","average","no","Mesa","Aloha Kitchen","vIDQO_9Ytf10vEndDOih8Q",4.5
"1","1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,1,"none","casual","average","free","Phoenix","Subway","pAORQjzIcfBeNVTeyG_wZg",2.5
"1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",185,2,"full_bar","casual","average","free","Phoenix","George and Son's","m2M7X5ItFvhOC7a6B7JcDg",4.5
"1","1","0","1","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",7,1,"full_bar","casual","average","no","Mesa","Don Camaron","aZxOgq88dKetB2ahJsRRQQ",2
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",36,2,"none","casual","quiet","no","Chandler","Tom's BBQ","ZDO232KQG8jW8VSGuJmXAg",3.5
"1","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,3,"none","casual","average","no","Queen Creek","Pizza Hut","zlp4Whr_3AMeEjapRd781w",1
"1","1","0","1","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",5,2,"full_bar","casual","average","no","Tempe","Ruby Tuesday","c43olshDRkboipDY00dblQ",4
"1","0","0","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",256,2,"full_bar","casual","average","no","Phoenix","Phoenix City Grille","Pfb6VOIiroqDWOebfgWGPQ",4
"1","1","1","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,1,"none","casual","average","paid","Phoenix","Tony's Pizzeria","M0UqoJlAUzKx6dW2CT8d8w",4
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",9,1,"none","casual","average","free","Phoenix","McDonald's","DDXGKv33cqCV00jwSPldSA",1.5
"1","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",6,1,"none","casual","quiet","no","Avondale","Pizza Hut","_1kpFsEZH1VxPcTtEMtd1Q",1.5
"1","1","0","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,1,"full_bar","casual","quiet","no","Goodyear","Dinos Greek and Italian Grill","DYVLUE_iJG1iW-ZlGakn8A",5
"1","1","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",321,2,"none","casual","average","no","Mesa","Crackers & Co Cafe","2nzUx_M8Szyzsf4CszHasw",4.5
"1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",18,1,"none","casual","very_loud","no","Phoenix","Hungry Howie's Pizza","sllcxcR9olrF0LQH38lZpQ",2.5
"1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1,"none","casual","average","no","Gilbert","Subway","AwtERT_T-Ejv8Nqmmv31Zw",4
"1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","average","no","Gilbert","Subway","PKdWzNfPreiWQ-S63LScAQ",2.5
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1,"none","casual","quiet","no","Mesa","Jack in the Box","VcwFiMQMu9MH_4xPMKyfXg",2.5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",17,2,"full_bar","dressy","quiet","paid","Gilbert","Brio Tuscan Grille","zH_0JHYebk466M4S_utBmw",3.5
"1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",74,1,"beer_and_wine","casual","average","no","Phoenix","Caramba Fresh Mexican Food","scr5gHaPC_36GtaCxmJEHA",3.5
"1","1","0","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",73,2,"none","casual","average","no","Gilbert","Curry Garden","TiLhjAjewNFd4j8DtcV5bQ",4.5
"1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11,2,"none","casual","average","free","Gilbert","Paradise Bakery and Cafe","spGiAj6ZDwjjBL1q6DXQZg",1.5
"1","1","1","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20,2,"full_bar","casual","quiet","free","Surprise","Tailgaters and Il Primo Pizza & Wings","o8Mh8Gqq_kY-gz5g5swoSw",3.5
"1","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,2,"full_bar","casual","very_loud","no","Phoenix","Garcia's Mexican","FTX3G2favQ3KNl3VFJPHuA",1.5
"1","0","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",29,1,"none","casual","average","no","Mesa","Wings Express","maF18Z12TB2L_bV9CAhNrA",4
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,1,"beer_and_wine","casual","loud","free","Glendale","Red Devil Italian Restaurant & Pizzeria","wx9FXcB8qKPV_dW82RCZQQ",3.5
"1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",94,2,"full_bar","casual","loud","free","Phoenix","Zipps Sports Grill","IW-NYIHk50mXV5Nz7nSGyw",2.5
"1","1","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",21,2,"full_bar","casual","average","free","Glendale","The Australian AZ","7vj7vLr0Rg5-2Sw5nInqfw",3
"1","0","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",160,2,"full_bar","casual","average","no","Peoria","Toby Keith's I Love This Bar & Grill","66jI6z-JuLasvd692ymycg",2
"1","1","0","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",44,2,"none","casual","average","no","Maricopa","Helen's Kitchen","JVvoR67gHw45G3hioQZp1g",3.5
"1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",45,2,"full_bar","casual","average","no","Phoenix","Macayo's Mexican Kitchen","0_3hrGrrP-J5eeHRwQfZ6w",3
"1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",113,1,"none","casual","quiet","no","Mesa","Thai Plates Cuisine","ikhwY-DfUBekgeaDygHpdA",4.5
"1","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",547,2,"full_bar","casual","average","free","Scottsdale","Hopdoddy Burger Bar","z-vuSxK4jQvRBdsk4lFCAw",4
"1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",46,1,"none","casual","average","no","Tempe","Costa Vida","QBoynogVWpl44LglOEIYhw",3.5
"1","1","1","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1",67,1,"none","casual","average","free","Phoenix","Chick-fil-A","XiCnbGY6R92Ji7r38jceZA",4
"1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",142,2,"beer_and_wine","casual","quiet","free","Scottsdale","Cha Da Thai","xcxkEmy4CD-qaJUqprvpHA",4.5
"1","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",12,1,"none","casual","quiet","no","Mesa","Del Taco","og7Xi8mwAvhXqDqtWqtt0w",3.5
"1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",127,2,"beer_and_wine","casual","average","free","Phoenix","Zesty Zzeeks Pizza and Wings","bPVotyFvP_FNSIr4R8evcw",4
"1","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",173,1,"beer_and_wine","casual","average","no","Phoenix","Fired Pie","93fEJZYc3B-jOMaXce7G5A",4
"1","1","0","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,2,"full_bar","casual","average","free","Phoenix","On The Border Mexican Grill & Cantina","u5KuREr0mn_yLz0T5vn34A",3.5
"1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",45,1,"none","casual","average","no","Scottsdale","China Jade","IVKfggCQxQacIow9xP0fjA",3
"1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",62,1,"beer_and_wine","casual","average","no","Phoenix","Barro's Pizza","HAMKYsgtJ6fEBUZzTMhZwA",4
"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,2,"none","casual","quiet","no","Glendale","Papa Murphy's","2iq_p-JWlSBVjXgWSSSBkQ",3.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",31,1,"none","casual","average","free","Scottsdale","Potbelly Sandwich Shop","vriLsEHju-MCnNlkbjCUMA",4
"1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",92,1,"full_bar","casual","average","free","Chandler","America's Taco Shop","RsPJQ4dnWbXvFNwq_B5LEA",3.5
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",281,1,"beer_and_wine","casual","average","no","Phoenix","Short Leash Hot Dogs","YYm1mnmE36Ne7d5sT9huZQ",4
"1","1","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",107,2,"full_bar","casual","average","no","Paradise Valley","Inchin Bamboo Garden","OlpyplEJ_c_hFxyand_Wxw",3.5
"1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1",82,2,"full_bar","casual","average","free","Scottsdale","Buffalo Wild Wings","JHanuNBM8J4B6RakfRLgFg",3
"1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0",74,1,"none","casual","average","no","Mesa","Salvadoreno Restaurant","vxPPpj5jJKO8DtapF5S-NQ",4
"1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",117,2,"full_bar","casual","loud","free","Glendale","Buffalo Wild Wings","dz1bfyHR5lOdse4b4UiQiQ",2.5
"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1,"none","casual","average","no","Phoenix","All American Burger","O9Dq9GD6V9WfP9C1lwNpYw",4
"1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20,1,"beer_and_wine","casual","average","no","Laveen","Chipotle Mexican Grill","AXJQb44RGuUuwekE8Mdelw",3
"1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",7,1,"none","casual","quiet","no","Scottsdale","Village Inn Restaurants","iqVDfE7XknJ6kDIoepT_xQ",3
"1","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11,1,"none","casual","loud","paid","Phoenix","McDonald's","za5sHh-jpdMtQEmmV8gbnw",1.5
"1","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",177,1,"beer_and_wine","casual","average","free","Phoenix","My Pie","D7d-X4fLvVIdsCDFGpqzmg",4.5
"1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",7,3,"full_bar","casual","average","free","Scottsdale","Franco's Italian Caffe","OWYyMYDl5RoRnjew7nTGmQ",5
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",78,2,"full_bar","casual","average","free","Surprise","Archie's Deli","DalZjrdwVHkPZUz5k1soCg",3.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",53,1,"none","casual","average","free","Tempe","Potbelly Sandwich Shop","tYlwIZWPEQFvU9avTaIv3w",4
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",121,2,"full_bar","casual","average","free","Gilbert","The House of Brews","IOwuFFUwRljuOxatDCGm6w",3.5
"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",38,2,"beer_and_wine","casual","loud","free","Phoenix","Deluxburger","WJeSI2oOM6NCqOzuMKDPGA",2.5
