user_id,review_count,average_stars
9sQ8rEdYs7HNWJdtyjcq8g,2,5.0
Cpi4r17Pwamibsbh7Wv_CQ,3,3.33
lg04wsvsNIQXI4D-pwcDwg,10,3.4
IBtws6UL8yvV3Qk_vmnqNQ,5,2.86
o9VBCCbusYchui_QIEqvtQ,2,3.0
hRJGaxmvk3D3hI3TpeN1GA,5,4.8
fSFsudCEdW2W6tcQlgenTw,14,3.07
e5lNHRIN1mzzUrGgYRdp7g,15,4.25
JOu7GqyEAVPNtAbVj2M9HQ,1,5.0
iYxMGRPQ3GzPiPstThqMrQ,1,5.0
vCOvnf98f9w9dVJUNZsjtg,8,3.0
86ypTyxKuAKqOeNwpqcNNw,3,3.67
W0ecV4_koMBXtcMS-uhPyg,1,1.0
X_podwJ_b52-6JjnV0mMkQ,4,2.75
orYevqk897NREeTDpaM1pw,67,4.19
KxmOlAI4f4bwFMDPzRRzNA,11,3.82
Yg21hlfTn-R1cOjKm1CfwQ,206,3.71
0BT613A1PBxuwxUzjEb6VQ,57,3.83
8wJH2g65onaFKiYG-eSbqA,6,4.71
j-nzQ_YmDi9izr0sCs5WeA,2,1.0
q4jWDYob72oJWxz3pQunaw,11,2.8
qdygxiXwoy3ZFEa8SfOl2A,10,3.5
v3ky6hoZVMTlMsNh-BC4cw,7,3.38
l0o7Ez7WFEldkLjfSVTzaQ,11,4.18
pF_jQvFMMLm5cR6vBTLuOw,2,3.0
R8OZqykZ3eHSxdfw3DlA5g,5,1.4
Y0akN63Ihkwx8vMuwchAdQ,5,3.0
XwsgFK72f45u9tUzWHh4lg,4,3.75
11IW2Bjqtg1uNz46rbEMlw,5,3.0
MnSmouParzdI4xaIRAkd1Q,462,3.65
KSMyijGePqg4HpfoyIFCDw,1,5.0
bSzyVUO-sUf2oS3xUT6hkQ,18,3.71
gdoPetEmoNslU0Hf3TmuEA,111,3.7
sth4MSZQmgQOr6XyCqgsSA,123,4.09
X5bC87PcgAPWCBSym-vMGA,4,5.0
znQYMwTG02L_JNLlNuWPZA,3,4.0
GIHUMevPML2nLd3-7eo1Sg,109,3.72
iWA90punWaClc5wGHQ2ezQ,3,2.5
efU5uad2YM0MIfpDGhw3pQ,6,2.75
Bm_4-KSzZAao-2jYrMNRpg,3,4.33
8UR6mGZuMIRLXQxUalAGoQ,21,3.76
4DzENZokJUyDbUDtDDQT2w,15,4.73
iF-cm9mQ0Qy9F87jAFwE9Q,3,5.0
ckcTcJm1IkXNCn9XjO4fvg,13,3.31
rT6rl6NU6HroDubdUItdsg,5,3.0
7iUzTrWcdoylUS_oR5u7kg,1,5.0
BlyHBcFK3-SynIKm7Kxrmw,5,4.0
wAfDalaGBgOsBr3LHwoZgQ,1,1.0
mTULv-EEKoV4ib3vLiKwIw,2,3.0
xQA8YYQ8wX_LzYaAdqqhfg,8,3.0
qqMlKVnfEGNHOjW5th9PmA,22,3.74
tAV2JgZ2VPqrB2NQ2762nQ,294,3.94
6EMPZFcztGZzbYgiwGUxig,6,5.0
WHh_ca6Id7S1tkS6y4dWgQ,1,4.0
s5vhlnTKrSVVf3nimHbyYA,9,2.78
88kjM1VSwPB4gfAcKWnEkQ,5,4.0
6sWyeM7seWE2ACLVEEcqxQ,67,3.57
b1_RszoOFkz5fTo0SeWoOA,5,5.0
u4qkhAiwjAKodZMGyjdq9Q,2,4.0
5ZMElJsfkcWnoAxiTtOcPw,12,2.0
hsUqSWCjvOOSBl84r65iLg,1,5.0
JQGwU_jGXXwD2GXvJ62qjg,3,3.67
Xtzb8TIUYJTrQOjay_MIVw,43,3.7
SbGvzb1pER84Ov9rZfWHgQ,5,4.2
TX9tFDeHRU1B8x5agy0H7A,5,1.83
B4PzqPEv6zrGrlpqqRw1hQ,3,3.67
C4ETz8QwQkEDh-7Ft1Ze0Q,6,3.83
AmjqJOToL4XjAsbOjGpR1A,4,5.0
0Uxnhw1TZcKdDl30OVrUqQ,6,3.6
FQCzGmvqW-7n7peulhjobw,3,3.33
eN8eOS2znyFWlx9qy03NUQ,5,5.0
q_j-LiNN2Wkw6htwb2eIPg,21,3.55
A9x6WO4DJuHzT2U_fT9Jhw,23,3.09
0LWtyha0aMRothLwrzsnGQ,4,4.0
AzyXVB8VnrhB14TV2xnh3g,16,4.19
LBx3aojix1qGRiU262_BKw,8,4.33
IoJYaZK-Ipmfx0JNmiF3KQ,7,4.0
fxT9Fk628H4mw7WNHuPn7Q,14,4.92
L0CXBKA3fLsyKqCwTT32LA,8,3.67
wi8bnLyWpJOt_DV8zqgfZg,10,4.44
rqFLO-j0dvlszgfHxvTkQg,15,3.6
MQHVqhtx4ZoZ-RPfkas29g,11,3.71
SegEWzRkkMgZLvSCr4byfg,42,4.67
TUI5kRKlcNKm409eRdV2ig,102,4.35
7nGLi43xOU7QnBLW1-VZhA,2,4.0
LDL2uT4oFhPAsYUwmPK8zw,2,1.0
1cAYw6isl76uCYzM0Pur6A,3,5.0
0MDDaAfWBG8raCZzOImVZQ,1,1.0
gJJy4FkSQta1lFyTSshNVA,2,5.0
_Cd_5x-xfq498ucYcTepjA,4,4.8
TEuGs444QVCPVILOEQFjXw,5,4.0
io8uaNxIF3WLsliVwb2NBA,3,4.67
0yDSB1wJRqv8jOyJd6IH_A,1,1.0
cypQ_fZGav2LHPQUx4J3sg,2,4.5
JfLPGfD7RPOLfbcKdO5VEA,16,3.94
dgC7Jp2Y4DAWvyMozkF8Sw,1,1.0
M8SXUL4Ozngh1O2z0_ZMYA,68,2.01
rkksysDB6V4xR9-R6dbWLw,6,5.0
-YLtOLwOh1_xxxBnGtuvNg,50,3.54
V0YWClwfodj9V32blPuPjg,3,4.5
ch1rLEGTU1UqDpYOBQkH3w,7,3.29
Ip1B9S6nb7pBrYvYu5kP8w,1,5.0
Eik5kJWEKH_ew_xxsBnCFA,18,4.78
MNSS4kT-cx5Dt30MHanAAw,95,3.34
Ta91Astfd-lLA1sBJGAAsA,58,3.98
o3AAdoVtot6UB0h8mYa7oQ,7,3.0
_gV0g_Pu2cuww0WI_PQivw,1,4.0
wRNWVcy1ByQzqz3egTJ_KQ,1,5.0
j-NuBb7EfVoNUystvIYRfA,14,3.5
r_1nhTEs1BS9AEE7SuSetw,1,5.0
4c0Ci10T-3e04u7h-ZW44w,4,4.25
dx6SrvzyCdPF0p0HovjcqA,9,4.22
0qGJpPIYlVq6M0kUOrkIdw,1,5.0
3igEgOzrMtrzYA7u863noQ,2,1.0
VxyVk_R6jzck4WApHKTXwA,8,4.89
DoWoU8jfwCh9DyjEECTyGg,9,3.11
WrRfARXyo2EPqmc9tyBV7w,1,3.0
m2rJWMkMl70kNUFwxZROyg,298,3.62
egnIbLCgJr7mlucAuR4xZQ,4,4.75
5GoclYBYiKqZGI0CxJRkbQ,132,3.5
m7XyiDBr2SyTjltHcTizrg,40,3.06
BueLQ8a9V8_BN2FymTtPuw,2,5.0
ayTDHkGKppEfIe0W5KWfgA,20,4.76
Y7EKGLNwtIzM6SCWoTIffQ,30,4.0
OnPinrgmj856qAN0haXvCw,4,3.0
33_i1OCKeyeZyFLnrCXIeA,2,4.0
JeM5TjLlJ4TZsBL1gcnizg,2,3.0
BR5k5_Cez_GgtqcxYsbg5g,3,5.0
8XkFfUn5h7rkwTaas4mZhg,1,2.0
4Dqo5fxZE8ZaDz-t4HdZ5A,8,3.75
dps6o0NtFoJW0hdZJ3oynA,51,4.21
rCPm9rUzcx7lL1P7vuu-8g,4,4.0
5gEvlYuZBg-uVO1Jyd-Jvw,3,2.67
SYmPPc1FsWe95bihb2g8Kg,6,5.0
pDVThewhb4zju95odA09zg,16,3.94
NDTbeQfrVotQugHNcMopTA,1,5.0
nCAkDHFVI8ciYAR3lP7KUw,6,4.14
ntt5iPwHGD8BjwLjB9nVxQ,4,5.0
EfF28NDIK9-duoWPGYwBBg,3,3.67
OswbJHwvLXOjsqkrfEEZdA,17,4.41
prX6tSvBZCrhdWgRSAqQvg,5,4.5
APKzag-MMMVQJoKdiQbgqQ,22,4.56
1wsStOSni2LvVx2YE2phtA,3,5.0
UBAYz_MS2ZCqFiGFd1RNKg,9,4.0
eIntLM-mK4OxcO5kfUw5dg,106,3.5
wW6Sf4x3BbvjwF1P44iY9g,21,4.05
y1xfcJIS7y5Qizsw-HbgTA,50,4.08
JRU_a4Jd0MGFs0MfO6KusQ,78,2.91
EavhNZiV40C8c2H10Cn46w,19,3.53
_JdXcWfGVHZuAZ08dMAUvg,3,1.33
dB7Y6nAG45VQuw8BpxZ4GA,3,2.33
sp-yVwOY0NM1AfzRiAx64A,6,4.83
pWneBdZGBNZXkgOp0o3a8A,7,1.57
sSfhHeghJWitQhD2CWIN1g,3,4.33
R5f2tEsiXddnkuRcGXz1mw,22,4.0
EjcW3R7e7KGI-B7jk_Taiw,23,3.61
RZzza7XbRlM3JRwLhFmirg,6,4.83
inwsTvLJDXB4YKxkR1yEig,7,4.0
Ek8SQ6KM7z_9v2S6lQkxKQ,27,4.19
ZGvLNw9JHhT6H6-vTSADxA,110,3.32
qM82L87GwWlAXeVdmNtEYw,9,4.62
_1Ie3Vjn9Lavlvg0nJx-fg,32,3.19
4gqUFPKn_0_dqeVIhbgMuw,14,3.64
5X16FUjp2WldLKVw1tA7Mw,3,2.2
CcmT95l5zPv6aVJMOdfS3Q,2,5.0
j1XpYwLnNGavYgoUkcSK_Q,114,3.68
SnvQJOO7_f4XOHDsEIZDjg,1,1.0
kZPEQJNpINsf9iV4jRR7Tw,3,4.67
ZjhtgEJGSFl3Mhh0WX64BQ,11,4.9
vy-NCopVcso5EkGdHzWL-w,3,3.0
GfuC337aJa_Kf6G7dfc4SA,4,2.75
5DEAj7kND8EJLhuqz6QNRw,3,5.0
S71TdWjKuHrwd9bh6b3KMw,4,1.5
2Wj3tv09qR-4qcemGW4VSg,1,3.0
lRxd-Z8rPX44s7ug0f401A,6,4.17
Ot26d9Thd-Kca9-uh5r2FQ,1,1.0
NhCiwD1tKXMqjs2ajPQzDQ,12,3.92
WbVI9Y_DfMGLUmMjFksK8g,28,3.83
f-HPPzAQslph612-4iVeCQ,91,3.56
bf_BO1YCJLkhHXLl4RpPyg,38,3.48
yO62bWnU0deJaiZc5htLgQ,266,3.92
GUpOjvuu_B0Zw4srB0-S4g,11,3.64
KMriqC27VwDUchbRusdKGw,1,5.0
pTam6DThsQW79R57fYIQUA,1,4.0
WzJanlIrowPGR0hbkBl1mQ,1,3.0
x2-p_C2F9ZtYnxEE7LNVNQ,2,5.0
VJxeEFbRljqieXzPQe3eng,135,3.8
6mRi_G3bLtJvOjMXcbTSxQ,3,3.67
oNYlWm_KWq8Dp1b-tPucpA,2,3.5
UkQgy643YhyoJpjQoWdDOA,28,4.38
ewfTarx8WBSilgxo9VXRUg,17,3.12
3YxonEeOXg18TAWviFe1Nw,16,3.27
nomvWVQI23Ab31yoowtf5A,2,4.0
13V_2GqBPcZ-Pvt8uJgNqQ,2,3.0
GNrAZprEnHeb-km96EmfAg,1,5.0
1mKj2iEXhqnSsjpRS67png,4,5.0
Ksb2CgkwUIzQ161Bo7IZHg,1,5.0
Qk3DCVeXHBIw6V7mU--QPQ,4,2.25
XNdbxrOdHqcDRLFQZTJQtQ,9,4.44
zi6yNW58UI78iv4B7mUSPQ,27,4.26
22IWHu_YwKMSEXORQGX8bg,83,3.75
PXExf5I7BiBT_Ca_VM_Frw,7,4.86
67J3LhKWWKA38Q2345axCg,9,3.89
g-kXpC3T-sDSSBv03vpfyQ,2,4.5
pvHG3TH7KOO9SfSfhrtq6w,4,5.0
f01k2FeXwXaYIxNL_l3_hg,7,4.43
tDU3sPfxsdxTvoS2BbHIiw,2,5.0
vPCxMFBTRZiZ8u8k3MPiCQ,2,2.5
QEWXGhxY7z2hGjFRWU7Gpw,2,4.0
ueOWGniBypqSYDOrkXEROQ,1,5.0
MPhyNgZT7QvUxbf6-6Fuig,1,5.0
Phb99uN-Rwi6XUWbLyK4IA,19,3.4
2-FGd4JWnHrDCSi3950yRQ,7,3.57
mOtRT9h49fL5jDVti_sd1A,12,4.33
9gcKB0s-SkdupIjV1-VT3w,18,3.0
gYUWKaJuVogxpq_VsMvDyQ,6,1.83
2tuZ22sbAsWGNOK45fC3Bw,65,3.85
zvmvU3Sd2TbB-69RmcJZSw,3,3.67
4sIfnCrm0VS_OAT6jpUDcQ,38,4.32
KsC1GSiuEEPtiEWX2ECNRQ,1,4.0
BPde0dz-vM4_fZCNPRT8sA,10,3.6
BuHRkr7TQCpL1TmopZYT1A,9,2.55
lLmp2jhW6fnyqlpCKihYqA,5,3.5
231UUGsUwNXb_2_5-bKGeg,5,3.5
JVCjY879YUzN0DdB85FYEA,12,3.42
k4-6lakq7t3kCgbvPxcuvg,224,4.04
A4ylEPuwcRQZaXVZ2jnbaw,19,3.74
Up2Pw_g7E5w7XgPmNz7ePA,3,5.0
UdGq4FvhTqZP1e2pxf9Y4w,1,5.0
2TmYgUCnGmnNiKO8-STKpw,26,3.22
b78b0YlNECbWTDdRTQwqwA,5,5.0
32bPgh47nox1G63ch1nGkw,3,2.67
WWIopwwyz7KLOS4MFfKHdA,7,4.43
udtHhn1XD2WTVhp058OGyQ,2,5.0
VMdkWBUsuuCaGqHNftxP6g,11,4.18
pUkSMi7qrJzrUSCGZC3z3w,4,3.5
WFvYKaCI6l5g6z59cnAYkw,4,4.0
5zoxtIm4FYAdYYmN42mlng,2,3.0
3zW0WZ45KSJ_WbrJtULr6A,30,3.7
lVkevUFPXNf0jMJpwAGR8Q,35,4.0
b6VgA6kCCqRshKU_zHfttw,73,2.61
_iN4C4MIQy0zf282D0sdkA,9,3.67
c12aVjSO3M673AHaUNHOJg,11,3.36
RpBvgM27uHjzEaWVCnDg_Q,3,5.0
XTzc74KtGUVZoFrNSilXzg,17,4.0
UipvZhJu_FqMyMNh2Ff7IA,2,1.0
-0SmtBWCEvELCQmpCUbm_w,4,3.67
qCX8z_zNrS0zQv4cUU8cwA,12,4.69
hCFcisu2T5V9UZT_PvzH4g,1,1.0
fokWTWpoHHa87aX-6Ny2Aw,1,5.0
vuwwcEm1xdruqKxb4GqFwQ,3,3.67
cHcwkf6GsT60qLW_ASedPA,2,5.0
kAalODesjvwHEN25oOt5Rg,48,3.84
4PEjaN34znb-ZZQxuBciwA,4,3.25
T5Fghca6pf72clQfqPWwRQ,8,4.12
2-tXeYYt0pywEb6TPtfHZA,5,3.4
KvKcZ46rHGuTJp7EjUTY0A,2,5.0
4q2JuXIRbxHWdQ0DjCHpoQ,1,5.0
hJ8nNbZ--921gC2reTnBWw,1,4.0
x9OBt82QBNEHvakfSZtaYg,2,3.0
8n2uu8Cs8gTz1e4T9TMP9A,10,4.89
INUHeySiotdwREIzaYK9aA,5,4.8
Cjp0L1EtfecwCxlc1rgG7g,4,4.25
VICgbEwVV7ccg17SK6DYpw,2,5.0
0WUuDLPCwUHKCKq-UnlSgg,54,3.96
O506k3xlRq_Z9wiclkMXmg,5,5.0
FwO6j1r63mUV9_PisLKVyQ,7,4.57
grT61A-5nHwjxhuBDqd7-w,4,4.8
ovsLVpdP9bUXT5iCeC_DWQ,6,5.0
cDrMvOQX8azydlQOdo87Vg,1,1.0
R4vnbNQbwf2V3XlzbLGhWQ,8,3.0
uN6lX0L5LKtw4vROIJJDug,7,4.0
cNfiHUfiwthYvzBx623t9w,6,3.5
KIFRRK8T863rUYrJOOoORg,3,4.0
nsO6AVI0QMBbAvjNs2lyBQ,8,4.25
v1T89WZkkwko3A-kbSTXIg,2,1.5
DKY-_lFIzWSkB7mH0VeuNw,18,3.68
5MB32h6ZEdv5tfxTuFuJ2w,1,3.0
p6Xfdwv0nbEHjvL3neFytA,1,5.0
OrvWQQWTO0mtcm0T7h5xYQ,4,2.0
XPOh_AgRgicOfn7n7OANLg,1,3.0
o9Y5xeVh1-TXh7fH88hDMQ,2,3.0
qx8EQJeJVc_wNjtyAAMHFw,1,1.0
nIk_vWfkeQfR6uigylu37g,2,4.5
w4Jk_75fzCd1aINN6m18bQ,2,1.0
dc3XOXCmEwhdjKwVSiEaPw,26,3.77
Ixq_feoJpn3aua9j6PLITg,22,4.32
w_oZKFqqNa6BCJ0U-QicwQ,236,4.16
G-vfEGc9aUVIgtvJUmgYNA,2,4.5
LjXYhg2Hp8Z6st31tXw0lw,5,3.8
45L5nVhYPsBw5lahxms4oA,26,3.7
8aCm5X4mW5eCBO8ljMsoIw,40,4.28
dx_pp4mCEqZ7SP6jKwlm-Q,3,2.33
XGrwhE6aW0rHjk2GGbEKyA,26,4.19
9b_d5Xkut_q6KvS1XX35AQ,9,4.33
Tncj9siZpx2XM-XpGU5Rkg,2,3.5
5uE5wqhO2hsi90acsejFvQ,9,4.2
Zolus8GR5UpUm_hsWZTD1g,7,3.33
ZRbvE2UKmXbXZ5PIq0Qomw,2,4.5
i5jw8HopTqAUIR7SHyMTXA,4,4.0
GnOTu1KCaT4YB1vOXrvMAA,6,2.0
XUOLnRzMfRFkxbVeWE5o_g,1,5.0
aV9Xgz7bjuEb0GreIcZ-qA,4,3.33
PRA57563-hJwFtZgFApTWw,2,1.0
Wq-pej_0G8mr49zP02HlWA,3,5.0
dvflakDwyRNYBChV3TWImQ,2,3.0
YoWxYtaHOidBQzRtoHOqsw,2,5.0
v9cYKYiegnhYYiodH-psxA,5,4.5
FdQ668zbbztRo2z3lMa2AA,52,4.74
353kL-d0vmpvVKHfwQMEcQ,2,4.0
ItXugWOc4F2NQHxZkwrUgQ,9,4.4
b3ROYPn3LCUhrOz1Z1j33A,1,1.0
f-Fr86k4fg-btZJzY1WQOw,2,1.0
-NHyEENVmGZyAhoK3QC8hw,1,2.0
W-ef8QaX8OLJVCFLD_Q-8g,24,4.12
gqWkpx9l8GCRVzR-7oeUNQ,9,3.7
mrUsXIFvbTTUnnVGvBhqHQ,6,4.5
3qZWlbG4x7GGVq7KUWiXvA,45,3.42
_c28WKTTZXogugrj97mzRQ,3,1.0
nv582lzai3DYJMAhEAFoNQ,42,4.61
YGubwFlL7oGUQvrowbMnhw,4,4.25
c5vjZQUeBdadAlofgedeRA,5,3.0
RRoG5QwhzsQ65FAvWKx9Cw,2,2.0
7n6BmFh-6aNJYX91JUeAOw,1,5.0
IGMp3clRnSBOEOJB05kfjA,3,2.5
Xr2FR7xg5jy4vh8DU6clmg,1,1.0
JR_4-MFvXwKR9VrHuJCftA,1,1.0
cx-oVLn1jJtmI80DOZb1dw,9,3.56
G3TbTRc367bsHy8IenNE0w,1,5.0
faxA2Qfg8Rg09vyGihOm_A,12,3.33
1mC0fTTVXjV9CkBMVSw0Vg,1,5.0
fgVV7T1cTZRHb2M77_DV9g,64,4.12
AL9_Ser4Og_Yg0uq4JXdGA,28,3.79
awyoss_t7BS-UvX4_xiSGg,21,2.86
uoekUV4fZ_-1T54v17tjLA,24,4.54
YY-_ABjwnpKTYfzUDC6njQ,152,3.88
SB7GHXETpQlOmcaXeFD20A,6,4.83
lQaZAlAjQ1PiI_uV5O2vPQ,4,4.0
Q3SCsfLO7gG5bkZz0ay9wQ,4,2.33
hVgUh5ITrIPiYel332epHg,15,4.73
7c6SeaAFu5Klqz6k39Hh6A,260,3.72
gR0Nd_n8UqXgoEaYbf0Dcg,14,3.93
M1i_-M3wjPSnUjJNc8UIdA,1,5.0
K-Fqct4uFvRfuwKwLX5m_g,2,5.0
QDjIWTClcDtrQVE2oHuwFg,3,3.0
wreOMLexIZUCm_OIpLEuQw,1,1.0
lT8vDFmWTWWSvo4QLJt_Uw,3,3.5
p_-OOTGHxDot1VI2WBvgIA,13,3.75
o0k1ne8JV7YIfB6oNc1WbA,7,3.57
w2OBTQEXe9id4SWfszzdCw,8,4.25
DLQDuuOapTvpZzWl0eX5Pg,7,2.71
qBfKlxKfrBHY1G3EirQUeA,1,5.0
MgdJu2GR3r9Y3pOjufe1Ag,2,3.0
zkppVgUV1Rwr1x3YrHK7UQ,4,4.0
ZRVn7dHYXvCx4jJkfaL86A,2,5.0
_wvX9DS9pQpO4Jznpk6q1A,36,3.87
Ba-tIR3a8hhwIk-y_hVzFg,62,4.21
z_ylQZZO7CC0tpzPyatkNg,17,3.71
iPRMM5u8ISeGvVaMDVtB-g,12,3.77
x3k2jOCW1ZrWGFu9dNu7EQ,2,5.0
PPWPzEwy66aXDrbBy4tNEQ,10,4.7
DfGiq_wGjCd7WC71xxCknw,10,3.73
RepW27wfXH42aIo8jN92Hg,2,4.5
lJcU-prsctfoR738GyoQsw,3,2.67
vDC891aFZrt6MyaG4e0Y2w,3,3.67
RUq41rnHEJD9-Q7UClDWSA,3,5.0
SNmcFRkgPlgVSoqrCGBPaQ,4,4.25
ssK75UqBMXxM5mS-3Bea3g,3,3.67
axGne1FLN3L4kX_HSm4ygw,9,1.89
SZohC6hGpNJ2Y6gejASbLw,3,4.0
tSZKJrnOA2_qe2RQ-EmO5w,41,3.98
pAYSlNITmCI8zwx04DtRjg,2,5.0
ocb7clEraeCmxqz6ZNOgqQ,1,5.0
qoz4neAD7Nkrsqp5xh2wnA,1,5.0
hQbTP-J1NNbC5tNDlb4d5g,3,3.67
0ErIioKzCtpoPeb_CWQg9g,5,2.0
gJb39hgDhHJkS-O4UlvYdA,5,4.2
ZiS8OT2xAtcM4FyQrJKqNQ,8,4.0
SG2_qK8-5wPlkWEd23rHlw,2,1.0
_cKp9iWHeE0Sg1XXNOsfPQ,2,4.5
wwXNoRql5rl7fpKkS6ZYrA,3,4.67
heB2A2L3whKp9drtrRFLNA,9,5.0
mJZIQRpvjqKCURsUXS40OQ,17,3.78
BPvIrqmNr-vfym1gVxeMzw,3,3.33
_pqWPWCYL7I-0uZrRb8osA,6,4.5
yXQfJAE8CVXgY1kzQUdDxA,15,3.93
0OxOqK0kIL9Dou6-0W-gDg,3,2.33
iA88OllvSXaoxVtNpBSWFA,4,5.0
5Aameb9MZOva1-ZO7HDcIg,5,4.25
sisYleme9TfpQ1risg9aKQ,4,4.25
o-VSAnvgS-_Os23Myba6ig,9,3.44
42Enx9NPcqR2dEhS_H2uUg,2,5.0
nMWF7mpn6YEeXchC6CzyTA,6,4.67
Z0o2zeSLuYwcIVR2k4is6A,5,3.6
Y1esXypRWS04PFfd8QGvHA,2,4.5
f3ffIxQGD3r9W44yHrPmog,3,4.67
OP0R_IqcipDFuXHmCzvThA,2,5.0
PKVtywIbp8De22lOM5ZhjQ,41,3.65
-cgz6qu0nnJZ_pWX-NlScg,18,3.67
rAqhGRfkDK-9RCdlsc4B6Q,16,4.2
F1EYV4zqXT6EayXdhuFnRQ,35,4.33
o-QXovKDprlnyhU_Ypy2BA,16,4.13
Ew_rOsFQ7dOXt75sPWS_Nw,11,4.0
kFGMHsxN_5yq6DR29w3SGA,1,4.0
NJg-auGch9QP6FMr_BRjPA,4,4.25
jObqGGg0vNDdu_TVOmslOw,116,4.36
6weDh5651zwrFU5SlD0N0Q,6,4.33
sjqFp9Vr-fgIh1kT60supA,8,3.5
bavEREuwPN5uvw1EkFWhFg,8,4.38
G2j77mz1acbOeZbhpFLXQQ,21,4.14
Hrffr1NN7txelTtYMITUgw,1,1.0
qa4rFW_CidmsuzdWGgi1Wg,4,1.25
tWTW5Xpibke6SyAkBlgaSA,9,3.89
x3iHwNVimRTFQSzLXauxRA,1,4.0
Isfx7YKjbm0jk7rO66MU-Q,2,5.0
8abY5TqC6ogHB_JudVDr8A,6,3.67
1u1rU_Q6PPSr4LAXt5c4AQ,3,2.33
Q2e6q3_5DbF10ZKJCPEuOg,472,3.84
1VcKKccWPLsNOhyYGMkWuA,23,3.57
H35KzSZfuYzmtTiyVQ3Lxg,1,5.0
RYEwP1f_kGTB62ZOmJSVQA,10,4.0
w6_J3F7sVPA3-5rAFCyAnQ,19,4.37
A8VjPtHarj52j7SOFM9-Uw,6,3.0
8Pp5nUurr9WHpiFQ5N8f3A,4,3.75
Cx9PUO5oBooUfQfvFSvp2Q,12,4.42
0Ee5wmDhDvgQnu8lKBMHzw,44,4.36
XGkkK-QIwp2m5YtseEQ_cA,8,3.75
N2IBj1r21uu5Rf1oG8kYWQ,3,5.0
9Bc2gjzT9_m9Rx17xhBEoA,5,3.2
BCJCmzvKHbI5qzSHQWhkaw,20,3.19
iF_U4UYAZrrc5_p-JwCNXw,7,5.0
jacXbTBeK8sQ-4VoQXyD5Q,3,3.33
h8Z2boqOgwlpBRdXEfSX3Q,8,3.38
3NuLElzG4y57FuczywGs6g,4,1.0
d88aq1SCxbWFchGip5GyUw,1,1.0
ABWwFIIeYetFAmvDvIpODA,3,3.0
8j3Absi9lnwH5uWaTop-5A,9,5.0
IhLilfNVzCYvAAlBdqJVlQ,150,3.86
JbsRuusO9X6HzuuDGSixnA,75,3.68
ptKhErQ7j0_RgqRh0j0UvQ,15,3.53
kLKlRIRVtVnoKdqydF1XSQ,4,3.4
AagLipELELTugOB_2z0VyA,9,4.25
QazpI0u9Q2xdE9M4NelJDg,1,5.0
fDK6cXaPtr7j1kUX0d5n9Q,1,5.0
7_ZhEUnA-ymFeBObvs40Fw,12,4.25
ILz91IZBkWafBHT2uqx53Q,3,3.67
l5o3Pxa6vtkj7UUPAMfouw,29,4.07
zntAequAiOL-W177aYDBLw,5,4.4
CGDKLfdZNiLqNrqjMUyL8Q,7,4.57
rGTEgNtUK4G6L1y5Htlcuw,10,4.4
ROqLhfyCBteyTTAVHOl5-g,9,4.22
WFGIPvGbw4qY9rbsd54K-g,6,3.17
SFI2fXww08iVIx8ECjgzNg,4,3.67
zR9GJhW9csvVrTgyXi-mWQ,11,4.2
3DOmZusDm9vAzKa5h_W_Bw,30,3.4
cYZdL0PTAOx3KNW0Er8atA,5,3.2
fjE9OYlAT2TE6kt54ssLng,3,3.0
AvVwSAB0mW6Jnfdzy5WrfA,4,3.75
uJWIMIEWUdumzhQF3Sw2ug,16,4.27
ZWqipAEbDAy95DW4jr7BIg,2,3.0
Bqpt1TjYKQuYE15Ykm1IVA,1,4.0
OU6LcbkWbTQJiCzTQ9IqHQ,5,4.0
5UkoJlCpQf5LR0Z4V7QeHw,2,2.0
EW4HDT_IEFS-ga7vi-EoyQ,432,3.32
a2KLTknquBFq3HFHMJBEaQ,10,4.4
6ZJsBHO8F9VRAdjWu7JNKg,3,2.0
V3W-DAslVUod5yNIcY2YFg,1,5.0
2F85s4RkvrZNAM023OiPxA,6,4.67
3-ObKFlvEAuBSDmQIkVMfQ,20,2.95
m_gOIdGNyAuo-_caUxEKYA,1,3.0
uvGgTfRzRaEYbEFIoEiF9g,14,4.25
uWcvNbh5kdsmSZqnznjYgg,2,3.0
IwzqtZx8Qtpjk1KBxNQZdw,26,3.24
chG92bNKZT0tBIJqVcoV3A,7,2.83
VSJmXVUNg4QPf1rDF5TOSw,26,4.19
HlMUg18uBV_bbu213PbmJQ,4,3.75
Uw3auX3wJiAiHELuBfeyWQ,8,3.88
XGhrdlrIJ7Vk7G6npbG9xw,1,1.0
vHgqBasXhB62S4FfcULYVQ,4,3.75
HbXKjXGdZ_5No-wP0OOEZA,27,3.85
Q9LJfrQxllWZGKGoCBunWQ,36,4.13
uJ_O1ZIVGYCvZBxUCuLlJg,7,3.75
wCkoMpK_GXf7TtT9eq7hfw,1,4.0
lBnpagbXiV427q0al0yc0w,3,4.33
MQbjy4ih7qqeWCBJQLirZg,1,2.0
r-vQtb7d50IhNxC-Lvyu9A,6,4.33
2bdjdgFz2MFX5mRJlY0clg,5,3.8
j5a5UcQDj6nwkFt3R8_I1A,4,3.67
WuqCm5c2XZ9ewGqE0P3OGQ,4,3.67
XK97AOd3vkbfEFZI2tr19A,3,4.0
9O9ZXN7x07UajeH_lN7Mag,24,3.21
Qm44BhvzVRN5ugsJWK_Svg,25,3.68
kFvx5js-a6BoUjc16S9VEg,110,3.5
nsK4esPHN5W3n_Lwv2Hy3w,35,3.39
